,X,idx,beta,pval,cilb,ciub,i2,tau2,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random
2371,SLC16A3,24988,1.05587271384788,1.30522980261204e-06,0.628203497539513,1.48354193015624,97.4028371795227,1.0036943949279,1.15277908610701,1.10978247208466,1.19744153002296,2.28617903166445e-13,1.14903319566519,1.09282969690029,1.20812720269719,5.65893959704847e-08
2382,SLC1A5,29993,0.712390525323173,6.19051612550023e-06,0.40346817118607,1.02131287946028,97.2265579408338,0.512447857865362,1.11739080816298,1.06854622458899,1.16846813870628,1.13213117596373e-06,1.09843625178486,1.01365084533552,1.19031341490748,0.02197610273793
2406,SLC2A1,201,1.34921913777166,8.48376017792953e-06,0.755313945205282,1.94312433033804,98.9556523035433,2.00642916331414,1.15345464135781,1.11592149722745,1.19225018334663,2.7139531327749e-17,1.16004806562265,1.10336925927829,1.21963839688181,6.29298425111139e-09
2421,SLC52A2,25836,1.05347991915217,2.38338614451853e-25,0.855014875236079,1.25194496306826,95.9243684628328,0.211246843696678,1.20337691081011,1.13684466579623,1.27380286246639,1.77326789593249e-10,1.20472553026548,1.08891924246102,1.33284778767733,0.000303890197237681
2439,SLC7A11,26432,1.82714539985303,6.49709274448239e-10,1.24747353607875,2.40681726362731,97.632539153017,1.84322388738775,1.08029469652931,1.05588411064706,1.1052696215252,3.51558500881135e-11,1.08915262330352,1.04331771692033,1.13700114319013,9.89710226695675e-05
2459,SMN1,24405,0.288948819747858,1.79353008629939e-08,0.188372153579143,0.389525485916572,88.8239610072778,0.0459732426521445,1.10156880602519,1.0297486864954,1.17839804053315,0.00492091839857182,1.14551084130751,1.01513683996223,1.29262877269025,0.0275481238535503
2461,SMOX,27112,0.772792823057116,3.81071281729138e-06,0.445050051413891,1.10053559470034,96.987203290334,0.585571498680162,1.10746585315872,1.06322269977283,1.15355006639213,9.2426135591271e-07,1.104931758617,1.04214510327573,1.17150115407434,0.000828843700922959
2462,SMPD4,25210,0.454272109587331,2.57965042151649e-12,0.327058412144858,0.581485807029805,97.305011822219,0.0888697206992357,1.1787011175221,1.0663498064671,1.30288983598247,0.00129576999490428,1.24915055484625,1.01121438179764,1.54307250446617,0.0390745487740775
2479,SPHK1,24596,0.968462018661952,2.69265157556314e-08,0.627088268049622,1.30983576927428,94.4631673101253,0.558087027287452,1.07757110664595,1.04566033391552,1.11045571130174,1.11014035286705e-06,1.06537437690428,1.00836182546589,1.1256104052132,0.0240262690284066
2482,SPP1,10767,2.20447615783911,4.24959768975644e-10,1.51256432306976,2.89638799260847,96.5027790938657,2.49267013571258,1.0729993760703,1.0520758177646,1.09433905960649,2.34109574951906e-12,1.0729993760703,1.0520758177646,1.09433905960649,2.34109574951906e-12
2563,TERT,17468,4.6313311484163,8.49951018685526e-12,3.30227948691458,5.96038280991801,98.5269424869651,9.93475299391554,1.03593895496425,1.02129173993985,1.05079623817934,1.17530290940952e-06,1.03976524202815,1.01304885425151,1.06718620132949,0.00332344849921256
2606,TMSB10,26171,0.922950187534041,2.2551347808716e-08,0.599414796704206,1.24648557836388,97.1976606363168,0.5648652757016,1.07341709268251,1.02765601792336,1.12121588816395,0.00143631346681351,1.06586847974153,1.00151833541585,1.13435328733627,0.0446735200963617
