,idx,beta,pval,cilb,ciub,i2,tau2
TGFB1,12506,0.319884407256875,0.0553418887227962,-0.0073088352470303,0.647077649760781,98.0439870268677,0.595283216536958
FANCC,21084,0.308306995587177,0.0554384932441509,-0.00716921622751671,0.623783207401871,99.1927925023398,0.556732147891963
PIK3CD,15349,-0.249290931351747,0.0555802187473672,-0.504526797092967,0.0059449343894718,96.3449741742758,0.348813389975651
SCGB1A1,16736,-1.22645981100647,0.0556264819067758,-2.48240507611779,0.0294854541048637,94.097520760732,7.87716831496395
AQP2,15822,-2.55533859813549,0.0556902133790387,-5.17279209674555,0.0621149004745618,99.1433469307914,38.2956311670393
FYN,2678,-0.436622016669829,0.055744566380038,-0.883956698268638,0.0107126649289791,98.9931170645184,1.1394403714651
ERBB3,2463,0.431919435243008,0.0562132084494673,-0.0114427810067739,0.87528165149279,97.8775347966699,0.960135389336201
CCR3,25680,0.671925219334785,0.0565577742780885,-0.0187656671957575,1.36261610586533,92.7766717193078,2.28170414353776
BAZ2A,25106,0.133179577922064,0.0566555932141113,-0.00377365554969328,0.27013281139382,94.7869027742991,0.0951949897497505
MTR,26743,-0.163074266951029,0.056766220374804,-0.330844246916564,0.00469571301450641,96.5258168165601,0.150104765027763
TRH,30601,-1.08044427181025,0.0568888751282568,-2.19255029685557,0.03166175323508,94.0432772066763,6.27795255724305
NR0B2,25804,-1.79852355441135,0.0570147672968152,-3.65069140464339,0.053644295820686,99.2908533338018,19.1773894359918
NDUFA8,9468,0.168650099685161,0.0573125658509928,-0.00523844869531806,0.34253864806564,96.5080495903546,0.165225713589119
GLI1,18234,-0.568519200417414,0.0574346035696998,-1.15498435246067,0.0179459516258447,97.9832158861079,1.91718393423814
TNFRSF10C,3745,0.47933049121407,0.0574822893483831,-0.0152251577826412,0.973886140210781,98.0006076387022,1.37129738727601
FGF1,5473,-0.771397174124312,0.0579995638748105,-1.56894409917109,0.0261497509224627,98.9834072353637,3.52226199808753
IFNG,3223,0.960865931070085,0.0583583758479463,-0.0339921814873657,1.95572404362754,93.0244920714552,4.90888055897574
ENG,22829,-0.404049115702853,0.0590236307963588,-0.823495337693399,0.0153971062876933,98.6549176628451,1.00858623192025
PROS1,24633,-0.676829159257038,0.0591121200814767,-1.37969549901613,0.0260371805020538,99.544989061277,2.83573190388648
HSPA1A,9404,-0.284520728595492,0.0592055761378156,-0.580095603808985,0.0110541466180021,95.6068726877538,0.451391132400757
ANPEP,8018,-0.774474116310179,0.0593021325404876,-1.5793438113091,0.0303955786887418,98.6761320508681,3.52934930194909
TPH1,27944,-0.64481806860411,0.0600159075380616,-1.31682095651346,0.0271848193052363,98.5964097509661,2.53570098589018
TPK1,6361,-0.363503895967278,0.0600196185127048,-0.742338207413929,0.0153304154793734,99.2112524289241,0.841264472777873
SGK2,12708,-0.547916533550191,0.060397298990845,-1.11978240647421,0.0239493393738275,97.9974952929763,1.69556990299903
CDC42BPB,13967,-0.164186359725804,0.0605310487532905,-0.335638440874595,0.00726572142298726,96.8101569859894,0.156235412305412
PRTN3,13642,-1.18549224768875,0.0608257259228831,-2.42486257096529,0.0538780755877872,95.3911196817244,8.15332292326087
CA6,7316,1.06873254028745,0.0610929907052994,-0.049727977668957,2.18719305824386,93.7021319636686,6.2641801940004
CDKN2C,16386,0.410262131982863,0.0613505240113383,-0.0195165314906234,0.840040795456348,98.5997871963747,1.04373628802206
IL12A,353,-0.450835431691754,0.06168983256784,-0.923734792576608,0.0220639291930994,95.7421736226495,1.17914669087607
LPL,7208,-0.842863615518205,0.0618745049405233,-1.72760422309809,0.0418769920616809,98.8560720449116,4.34862881978462
LEP,16383,-1.37736495112866,0.0619014925529696,-2.82331284134287,0.068582939085547,95.6111952361502,11.0661128892785
DHFR,7336,0.36130623007049,0.0619752984081306,-0.0180978203266439,0.740710280467624,98.8155334489151,0.829277219198235
NF2,30076,0.167080792247232,0.0624926513185805,-0.00871646710274898,0.342878051597213,97.9313808804349,0.175572060557933
MAPKAPK2,24669,0.167904909148391,0.062605126423765,-0.00883522396279532,0.344645042259578,97.8249024237091,0.172852589803161
PRMT8,2182,-1.01787237695808,0.0627901463889697,-2.09006051038766,0.0543157564715104,97.7325440589924,6.49545383950339
DSG3,2970,1.38190771516036,0.0627965349391786,-0.0737767977784523,2.83759222809916,97.6892067642014,11.7841044763074
GRP,25915,1.32636199051097,0.0631576771979017,-0.0727284443666349,2.72545242538858,95.2163830498735,9.18858793653361
HCN1,14276,-1.24962094123634,0.0631828353713778,-2.56788807220515,0.0686461897324657,97.3575117910487,9.73097150062643
MT3,7484,-1.00874579487197,0.063701027613271,-2.07499237689526,0.0575007871513162,97.9373822657142,6.27266717083339
TNNC2,15660,-0.467396949506272,0.0637129581034289,-0.961458808699715,0.0266649096871711,97.3074800576388,1.33018368529741
SLAMF1,9249,-0.367432751918906,0.0638443196037427,-0.756019803791436,0.0211542999536245,93.0589534020933,0.705087720321831
ATP2A2,2813,0.196698332968029,0.0639164662093284,-0.0113810802553867,0.404777746191444,97.3458277576719,0.234985794809953
ADAM17,29582,0.221824508385564,0.0640787447566374,-0.0129781659565561,0.456627182727684,98.2054711310211,0.304417098092832
CACNA1C,26093,-0.680485845697696,0.0646444436963733,-1.40231363981441,0.0413419484190193,99.1948703159056,2.9450830993698
PTGES,10298,0.451608773188333,0.0652391235780752,-0.0285003893809913,0.931717935757657,97.4612082378048,1.25438111076712
PDE10A,18428,-0.496212786351332,0.0652406075494227,-1.02374376966922,0.031318196966557,97.8325065145286,1.4918686473573
CACNA1G,18255,-0.669667861272684,0.0654401802304647,-1.38212960090674,0.0427938783613735,97.6961140763003,2.82391779820822
ALPP,28568,1.34991921960277,0.0655589826064053,-0.0868973319125337,2.78673577111808,98.1125178916867,11.119411978662
ATP1A4,30218,-0.544660154895609,0.0656492826944092,-1.12457540752075,0.0352550977295341,89.9176799746081,1.55355647191446
GRIN3A,25228,-0.441044592183991,0.0663387872402172,-0.911835138743442,0.0297459543754605,98.5850028027884,1.26819476159453
BIRC2,30786,-0.115580142603809,0.0663744343680587,-0.238971707499677,0.00781142229205796,95.4894023448839,0.0770215529100982
AQP8,24255,-1.30438705190611,0.0671319541248412,-2.7008072915531,0.0920331877408762,97.3950077852622,10.6454911698169
CFI,6510,-0.626203231735475,0.067478123118133,-1.29743746503326,0.0450310015623115,99.170337781782,2.49906139841295
PSME1,29038,0.154274251640976,0.0675256146160827,-0.0111226811795911,0.319671184461542,96.4900809253194,0.147801194997703
ADGRG3,25941,-0.415453687597724,0.0680504432001335,-0.861711412695838,0.0308040375003893,95.3828159017569,1.05898712527794
DLG4,8075,-0.387472111043551,0.0680840362264289,-0.803724292695143,0.0287800706080406,98.8226161871327,0.980386183477416
NDUFA11,5613,0.14571251065112,0.0684277491580407,-0.0110180792415223,0.302443100543763,92.2596533945707,0.122561644995445
PPP1R1B,29464,-1.08919493894275,0.0684382644407817,-2.26079413071821,0.0824042528327049,99.1885834418407,7.53923673752518
ITPR3,12312,0.504161223760282,0.068653749527623,-0.0385654192737528,1.04688786679432,98.7936569463836,1.68774522773994
SLC11A1,28981,0.574303206120786,0.0692206926896333,-0.0451949124058735,1.19380132464745,98.9862365935803,2.2011064877601
TSHR,7355,-0.602485206738928,0.0695853710059917,-1.25323422753115,0.0482638140532926,97.550711919772,2.24247482519609
HLA-DRB5,26770,-0.39276759760447,0.0696592127571054,-0.817111210184294,0.0315760149753541,96.1094591357776,0.966885169467371
KMT2A,6798,-0.191369785079372,0.0696600116858505,-0.398125074411043,0.0153855042522991,97.0623026757244,0.238383252439685
TRPM8,27550,1.02312216404378,0.0698454871688012,-0.0829895796093061,2.12923390769687,96.954417544701,6.51784736518729
FZD7,30594,-0.47050210191745,0.070132455580438,-0.979690149800397,0.0386859459654975,98.6092402610944,1.45471791591349
CDK17,13937,-0.204732099977122,0.0708109007831267,-0.426833252426889,0.0173690524726438,97.9847179367765,0.272041464902241
PHB2,4598,0.163313723209553,0.0711745611081784,-0.0140836054335286,0.340711051852634,97.7142426556647,0.171574921396404
CROT,4691,-0.292310949654638,0.0712089321976381,-0.609868379700734,0.025246480391458,98.6990890760349,0.575526917306345
SLC19A1,10279,0.370509036366074,0.0714694547768763,-0.0323709836870468,0.773389056419195,98.8819755362884,0.939531419948519
ALMS1,23900,0.12136873062359,0.0714771157506136,-0.0106074261671648,0.253344887414345,92.711669995319,0.08797910433399
CALCR,14353,-0.601985430987558,0.0715302608153589,-1.25670614987469,0.0527352878995733,94.7621425917124,2.07781162430329
IRF2,4992,-0.151183123952226,0.0716835286949135,-0.315699102524828,0.0133328546203757,98.1805222304451,0.146910883061812
GPR34,29644,-0.42212690902684,0.071778940225284,-0.881635618418043,0.0373818003643628,97.0649056545614,1.15848553433091
SLC6A7,20350,1.20835316572796,0.0718657445441508,-0.107408631187127,2.52411496264305,98.0063691888149,9.59346931234417
SUCNR1,29820,-0.65671129908711,0.0720359262994213,-1.37222463615179,0.0588020379775754,97.9986246357718,2.75567369713067
PSMB10,8448,0.209701859837455,0.072339778902877,-0.0190205023385873,0.438424222013497,96.0448027812189,0.278801458263769
PTHLH,9559,0.815441820443713,0.0723623854610697,-0.0740331603780943,1.70491680126552,98.6122117800368,4.31887139612871
EIF2S1,15324,0.121538454335332,0.0725105462731496,-0.0111031718554343,0.254180080526098,97.2533048143184,0.0957570151784553
CEACAM3,13393,-0.597535327031976,0.072536370481063,-1.24971757099754,0.0546469169335859,96.0964822774107,2.12992474840178
DCLK1,2157,-0.81229755453297,0.0726274396712581,-1.69916538485579,0.0745702757898538,99.1280747600853,4.46402859435722
CASP5,17713,0.802877344915561,0.0728728075208867,-0.0744573175473072,1.68021200737843,97.0306584690915,3.69197503243622
TUBB1,27160,-0.482626726072657,0.0731387328729898,-1.01050061253769,0.0452471603923798,96.987676556584,1.49612939288038
LTB,2998,0.364295855789953,0.0732585244957375,-0.0343196495403481,0.762911361120254,92.8307827286391,0.79746751122781
CHRM5,29159,-0.476521076001966,0.0733023229349508,-0.998013808391083,0.0449716563871502,96.203301945575,1.46914215845806
GUCY1A3,126,-0.481679920977004,0.0734873555092767,-1.00915758117853,0.0457977392245169,98.6345527472367,1.54425319134886
SLC19A2,2937,-0.305262659014062,0.0741609215736592,-0.640330621808389,0.0298053037802647,97.1129255698485,0.614038270492471
GDNF,15636,-0.868419421783593,0.0744741951280497,-1.8226612633577,0.0858224197905143,98.0020918369178,5.20927472922506
TTN,17617,-0.306805181065172,0.0748045890194864,-0.644314520051054,0.030704157920711,96.8145350434458,0.625722033197872
PARP3,16645,-0.199178408379095,0.074946543676427,-0.418396964077955,0.0200401473197647,98.4853844178356,0.270185112412731
TFF3,10164,-0.81208527792855,0.0749731375594393,-1.70595941875368,0.0817888628965759,98.292060664169,4.4546706154492
GABRA5,13993,-1.20269853072979,0.0750918274941966,-2.52706605545484,0.121668993995264,96.7438242604841,9.2229221598255
CSF1R,14182,-0.352446466022002,0.0752900922325914,-0.740811599217306,0.0359186671733022,96.8456292784837,0.816855220579181
PLAT,6509,-0.508743487409579,0.0755236040248291,-1.0697826945433,0.0522957197241378,98.650036491094,1.74693990806483
P2RY4,26228,-0.885918566711579,0.0758643266144856,-1.86404230793901,0.0922051745158504,94.066173193716,4.74734844893571
FKBP1A,25208,0.152375983107294,0.0759494599747514,-0.0159079529702978,0.320659919184887,96.9941899805029,0.152040406626481
NOS3,11422,-0.381950184023731,0.0760634297238691,-0.803939652685468,0.040039284638006,97.9313620331584,0.981087175301963
TCN1,9737,1.29359657690299,0.0765444772990894,-0.137946629852145,2.72513978365812,94.4285261216463,10.1012215520781
GRIN1,7882,0.955025908528016,0.0766760636558043,-0.102314264239726,2.01236608129576,98.7209736861783,6.28654086751211
RPS6KA3,18459,-0.174208297249952,0.0768442679979596,-0.367189986487954,0.0187733919880507,96.7763252648092,0.201540601888803
CDC42,3285,-0.125375437193047,0.0774847202587772,-0.264562888027838,0.0138120136417448,97.573223320716,0.110019676436815
RALBP1,27361,-0.163602649097579,0.0774903143800353,-0.34523204846685,0.0180267502716924,98.1447690416227,0.184884901378078
HMGCS1,16089,-0.288022488966757,0.077715000030606,-0.608023299861813,0.0319783219282982,97.9375255344868,0.561868828193105
PGRMC1,24329,-0.252512402549501,0.0778994946282934,-0.533234783980874,0.028209978881872,98.8077707188619,0.442876165279485
NTRK1,18311,-0.540075664988083,0.0779650729176037,-1.14061947445156,0.0604681444753939,97.3781668126775,2.02920430235326
SGK3,30771,-0.199406190694046,0.0780315056249214,-0.421187878899383,0.0223754975112912,97.4960073494021,0.266087940814329
GADD45G,11294,-0.598581128700708,0.0780734929576033,-1.26442334646352,0.0672610890621,98.5522197781089,2.55065520216492
SCD,19205,0.729854408794205,0.0781537462663541,-0.0822307656011882,1.5419395831896,98.8465564706112,3.74979911588591
NQO1,24421,0.581008985928982,0.0784204440821319,-0.0660392591234116,1.22805723098138,98.7471369364938,2.33105522052746
CYSLTR2,19824,-0.466785329793108,0.0795424277247142,-0.988577267747601,0.0550066081613846,97.6919678346741,1.48670148100182
PRL,6631,-1.04531056652691,0.079825321492142,-2.21490038351958,0.124279250465763,92.6596894226098,6.556813441606
IL31RA,12925,0.696398653170865,0.0800058527127374,-0.0832629761084497,1.47606028245018,95.5444600637108,3.1016312332331
SAMD3,13029,-0.409062175990738,0.080105565481266,-0.867184052783107,0.0490597008016317,95.8850946319911,1.11970513541213
SERPINC1,21862,-0.888269648460539,0.0802275736549878,-1.88347326218193,0.106933965260851,97.8911219165337,5.45949210604133
TNFRSF11B,10671,-0.592250897995966,0.080983103761609,-1.25745644761986,0.0729546516279276,98.4987053374646,2.45025743522148
S100A10,14876,0.379421325631326,0.081348639925613,-0.0472504077236661,0.806093058986317,98.2740177916671,0.995835148907834
SLCO1A2,17666,-1.43235177992206,0.0814023485213364,-3.04336245179144,0.178658891947312,98.6813511075461,14.9741818549504
PYGB,11286,0.290343540600639,0.0816900878248622,-0.0365232144696694,0.617210295670948,98.6861644807854,0.586770584305809
CHRNA6,18505,1.08527212314061,0.0816933472584652,-0.136532795119216,2.30707704140044,96.3109901854926,8.32933121070305
TMPRSS11D,20071,0.95899743417406,0.0817972489718074,-0.121014286759887,2.03900915510801,91.6883575413848,5.52960374996021
CLK3,15785,0.107047852216361,0.0818003320459757,-0.0135094069429845,0.227605111375706,96.3347989350263,0.0749696966755048
RORC,13294,-0.633601354649867,0.0818971128750353,-1.34738909230595,0.0801863830062175,98.9370587113872,2.65988866426614
MAPK3,25740,-0.240827419910168,0.0819679453079012,-0.512195994808792,0.0305411549884549,98.9760566596095,0.414370608633353
SCNN1D,8272,0.300768594323592,0.0824510995464494,-0.0386778736894982,0.640215062336683,95.774603326955,0.637157195242983
IL13,17207,-0.735461000662679,0.0825772116141891,-1.56584112243352,0.0949191211081577,89.3816895657882,3.20397707583825
PTGER1,15565,-1.14161975765895,0.0827762763730892,-2.43141333700119,0.148173821683286,98.7543230926713,9.38091998731659
PKN1,24952,0.245047353031313,0.0836397989399834,-0.0325820023093611,0.522676708371986,98.0210803399434,0.424791812942261
IL7R,21660,-0.464183772371358,0.0839619234144154,-0.99063414045901,0.0622665957162929,96.2539994188512,1.46584400134484
DYRK1B,12172,0.203513111570646,0.0841631686264229,-0.0274495916358881,0.434475814777181,97.7213138655979,0.29913521889547
CEACAM5,25314,1.01251947318708,0.0846204144525771,-0.138260194160352,2.16329914053451,95.4224759343588,6.07579766677798
TRPV5,1829,-1.21819456798261,0.0852067128815133,-2.60534169802005,0.168952562054824,96.7345539180649,10.2357988131177
FST,22818,-0.640226558856045,0.0853787128484619,-1.36964826819143,0.08919515047934,98.6696510767511,2.9821115955207
NDUFB8,8826,-0.16346839865014,0.0856488032529173,-0.349871781897781,0.0229349845975002,96.5621585375669,0.186670292607436
KMO,9595,-0.680852666108339,0.0864272168123779,-1.45915857118273,0.0974532389660483,98.6180078918029,3.3888086450123
CDK14,24414,-0.285456366260492,0.0865500878804739,-0.61189870199227,0.0409859694712853,98.1444318683542,0.571284103079302
METAP1,20008,0.151753806654909,0.0870013455204758,-0.0220374685834994,0.325545081893318,98.0801921150975,0.162132531611068
FOLR1,19176,-0.946149561741044,0.0874166417425603,-2.0311221088022,0.138822985320108,99.003652826323,6.20714715121399
ACE2,20233,-0.639786968792411,0.0876158011956455,-1.37390765897655,0.0943337213917274,98.2254887229238,2.89031608770375
PAPOLA,19709,0.0909076421906556,0.0879212958028677,-0.0135044430186516,0.195319727399963,97.3645751848429,0.0602600050273607
MLKL,18122,0.268815081205236,0.0881406541262845,-0.0401460801857146,0.577776242596186,98.0244031031363,0.540421101699581
SRPK3,15825,0.376502847818477,0.0882350445273388,-0.0563571405950112,0.809362836231966,96.167038013642,0.989030618789997
SLC36A1,1172,0.310277274869518,0.0885362499386574,-0.0467817776153292,0.667336327354364,98.1193749301227,0.708564954892957
